datetime,symbol,exchange,interval,datetime,open,high,low,close,volume,turnover,transaction,open_interest,ZigZag,ZigZag_Change,淨值比,淨值比最大值,淨值比最小值,淨值,每股盈餘,每股盈餘_TTM,每股盈餘_TTM_YoY,每股盈餘_TTM_Change,每股盈餘_YTD_YoY,本益比,本益比最大值,本益比最小值
2016-07-29,2330,twse,d,2016-07-29,177.0,177.0,172.5,172.5,30008528,0.1157,8686,0,,,3.483928846959229,3.5748139473146874,3.483928846959229,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.581572273879964,14.961961115807267,14.581572273879964
2016-08-01,2330,twse,d,2016-08-01,175.0,177.0,174.5,177.0,34703892,0.1338,11713,0,,,3.5748139473146874,3.5748139473146874,3.524322224894988,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.961961115807267,14.961961115807267,14.75063398140321
2016-08-02,2330,twse,d,2016-08-02,177.5,177.5,175.5,176.0,15366106,0.0592,6097,0,,,3.5546172583468074,3.584912291798627,3.5445189138628677,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.877430262045644,15.004226542688079,14.835164835164832
2016-08-03,2330,twse,d,2016-08-03,172.5,174.0,172.0,172.5,21652236,0.0835,8267,0,,,3.483928846959229,3.5142238804110484,3.4738305024752894,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.581572273879964,14.708368554522398,14.539306846999152
2016-08-04,2330,twse,d,2016-08-04,173.0,174.5,172.5,174.5,14292159,0.0551,4503,0,,,3.524322224894988,3.524322224894988,3.483928846959229,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.75063398140321,14.75063398140321,14.581572273879964
2016-08-05,2330,twse,d,2016-08-05,175.0,177.5,174.0,177.0,25803777,0.0995,8212,0,,,3.5748139473146874,3.584912291798627,3.5142238804110484,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.961961115807267,15.004226542688079,14.708368554522398
2016-08-08,2330,twse,d,2016-08-08,178.0,178.0,176.5,178.0,16241757,0.0626,5032,0,,,3.595010636282567,3.595010636282567,3.564715602830747,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.04649196956889,15.04649196956889,14.919695688926456
2016-08-09,2330,twse,d,2016-08-09,178.5,179.5,177.0,178.5,16443465,0.0634,6767,0,,,3.6051089807665067,3.625305669734386,3.5748139473146874,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.088757396449703,15.173288250211325,14.961961115807267
2016-08-10,2330,twse,d,2016-08-10,179.0,179.5,178.0,179.5,19307662,0.0744,5979,0,,,3.625305669734386,3.625305669734386,3.595010636282567,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.173288250211325,15.173288250211325,15.04649196956889
2016-08-11,2330,twse,d,2016-08-11,177.5,178.0,175.5,176.5,28216223,0.1088,9250,0,,,3.564715602830747,3.595010636282567,3.5445189138628677,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.919695688926456,15.04649196956889,14.835164835164832
2016-08-12,2330,twse,d,2016-08-12,178.5,178.5,177.0,177.5,23986752,0.0925,7860,0,,,3.584912291798627,3.6051089807665067,3.5748139473146874,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.004226542688079,15.088757396449703,14.961961115807267
2016-08-15,2330,twse,d,2016-08-15,178.5,179.0,177.5,179.0,13660192,0.0526,4907,0,,,3.6152073252504464,3.6152073252504464,3.584912291798627,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.131022823330513,15.131022823330513,15.004226542688079
2016-08-16,2330,twse,d,2016-08-16,178.0,179.0,175.0,175.5,34284274,0.1322,10692,0,,,3.5445189138628677,3.6152073252504464,3.534420569378928,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.835164835164832,15.131022823330513,14.792899408284022
2016-08-17,2330,twse,d,2016-08-17,177.0,177.5,176.0,177.0,24169622,0.0932,8245,0,,,3.5748139473146874,3.584912291798627,3.5546172583468074,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.961961115807267,15.004226542688079,14.877430262045644
2016-08-18,2330,twse,d,2016-08-18,176.0,176.5,175.0,176.0,27899726,0.1075,9690,0,,,3.5546172583468074,3.564715602830747,3.534420569378928,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.877430262045644,14.919695688926456,14.792899408284022
2016-08-19,2330,twse,d,2016-08-19,177.0,177.5,174.0,174.5,23496710,0.0906,8233,0,,,3.524322224894988,3.584912291798627,3.5142238804110484,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.75063398140321,15.004226542688079,14.708368554522398
2016-08-22,2330,twse,d,2016-08-22,173.0,174.0,171.5,173.0,21822066,0.0841,7785,0,,,3.494027191443169,3.5142238804110484,3.4637321579913496,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.623837700760776,14.708368554522398,14.497041420118341
2016-08-23,2330,twse,d,2016-08-23,174.0,175.0,173.5,174.0,21467596,0.0827,6651,0,,,3.5142238804110484,3.534420569378928,3.5041255359271086,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.708368554522398,14.792899408284022,14.666103127641588
2016-08-24,2330,twse,d,2016-08-24,175.0,175.5,173.5,173.5,12532486,0.0483,4272,0,,,3.5041255359271086,3.5445189138628677,3.5041255359271086,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.666103127641588,14.835164835164832,14.666103127641588
2016-08-25,2330,twse,d,2016-08-25,175.0,177.0,174.5,177.0,23973648,0.0924,8613,0,,,3.5748139473146874,3.5748139473146874,3.524322224894988,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.961961115807267,14.961961115807267,14.75063398140321
2016-08-26,2330,twse,d,2016-08-26,175.0,177.0,175.0,177.0,15804932,0.0609,4529,0,,,3.5748139473146874,3.5748139473146874,3.534420569378928,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.961961115807267,14.961961115807267,14.792899408284022
2016-08-29,2330,twse,d,2016-08-29,175.0,177.0,174.0,176.5,16967254,0.0654,5102,0,,,3.564715602830747,3.5748139473146874,3.5142238804110484,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.919695688926456,14.961961115807267,14.708368554522398
2016-08-30,2330,twse,d,2016-08-30,176.0,176.5,174.0,174.5,19752234,0.0761,5559,0,,,3.524322224894988,3.564715602830747,3.5142238804110484,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.75063398140321,14.919695688926456,14.708368554522398
2016-08-31,2330,twse,d,2016-08-31,176.5,177.0,174.5,176.0,42461245,0.1637,6850,0,,,3.5546172583468074,3.5748139473146874,3.524322224894988,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.877430262045644,14.961961115807267,14.75063398140321
2016-09-01,2330,twse,d,2016-09-01,176.0,176.0,173.0,173.5,26101335,0.1006,7279,0,,,3.5041255359271086,3.5546172583468074,3.494027191443169,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.666103127641588,14.877430262045644,14.623837700760776
2016-09-02,2330,twse,d,2016-09-02,176.5,176.5,174.0,174.5,19489130,0.0751,6315,0,,,3.524322224894988,3.564715602830747,3.5142238804110484,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.75063398140321,14.919695688926456,14.708368554522398
2016-09-05,2330,twse,d,2016-09-05,176.5,177.5,176.5,176.5,27982906,0.1079,6513,0,,,3.564715602830747,3.584912291798627,3.564715602830747,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.919695688926456,15.004226542688079,14.919695688926456
2016-09-06,2330,twse,d,2016-09-06,177.0,179.0,176.5,179.0,29646892,0.1143,9498,0,,,3.6152073252504464,3.6152073252504464,3.564715602830747,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.131022823330513,15.131022823330513,14.919695688926456
2016-09-07,2330,twse,d,2016-09-07,180.5,185.0,180.0,184.0,50851477,0.1961,19497,0,,,3.7161907700898444,3.736387459057724,3.635404014218326,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.553677092138628,15.638207945900252,15.215553677092137
2016-09-08,2330,twse,d,2016-09-08,182.5,184.5,182.5,183.0,30307949,0.1168,10923,0,,,3.6959940811219645,3.726289114573784,3.6858957366380247,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.469146238377006,15.59594251901944,15.426880811496194
2016-09-09,2330,twse,d,2016-09-09,181.0,181.0,179.5,179.5,30635512,0.1181,8177,0,,,3.625305669734386,3.6556007031862054,3.625305669734386,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.173288250211325,15.30008453085376,15.173288250211325
2016-09-10,2330,twse,d,2016-09-10,177.0,179.0,176.0,178.0,15470223,0.0596,5804,0,,,3.595010636282567,3.6152073252504464,3.5546172583468074,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.04649196956889,15.131022823330513,14.877430262045644
2016-09-12,2330,twse,d,2016-09-12,177.5,177.5,174.0,175.0,42751708,0.1648,14891,0,,,3.534420569378928,3.584912291798627,3.5142238804110484,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.792899408284022,15.004226542688079,14.708368554522398
2016-09-13,2330,twse,d,2016-09-13,176.5,176.5,173.5,175.0,38438582,0.1482,11379,0,,,3.534420569378928,3.564715602830747,3.5041255359271086,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.792899408284022,14.919695688926456,14.666103127641588
2016-09-14,2330,twse,d,2016-09-14,174.0,176.0,173.5,173.5,52966216,0.2042,11689,0,,,3.5041255359271086,3.5546172583468074,3.5041255359271086,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,14.666103127641588,14.877430262045644,14.666103127641588
2016-09-19,2330,twse,d,2016-09-19,179.5,183.0,178.5,182.5,57296972,0.2209,19155,0,,,3.6858957366380247,3.6959940811219645,3.6051089807665067,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.426880811496194,15.469146238377006,15.088757396449703
2016-09-20,2330,twse,d,2016-09-20,182.0,183.5,181.5,183.0,23647416,0.0911,8140,0,,,3.6959940811219645,3.7060924256059047,3.665699047670145,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.469146238377006,15.511411665257818,15.342349957734571
2016-09-21,2330,twse,d,2016-09-21,181.0,184.0,180.5,184.0,26261794,0.1012,8483,0,,,3.7161907700898444,3.7161907700898444,3.6455023587022657,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.553677092138628,15.553677092138628,15.257819103972947
2016-09-22,2330,twse,d,2016-09-22,185.0,185.5,183.5,185.5,21213260,0.0818,8939,0,,,3.7464858035416637,3.7464858035416637,3.7060924256059047,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.680473372781062,15.680473372781062,15.511411665257818
2016-09-23,2330,twse,d,2016-09-23,185.0,187.5,184.5,187.5,23141189,0.0892,9042,0,,,3.7868791814774228,3.7868791814774228,3.726289114573784,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.849535080304308,15.849535080304308,15.59594251901944
2016-09-26,2330,twse,d,2016-09-26,183.5,185.0,183.0,183.0,25218996,0.0972,7882,0,,,3.6959940811219645,3.736387459057724,3.6959940811219645,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.469146238377006,15.638207945900252,15.469146238377006
2016-09-29,2330,twse,d,2016-09-29,185.5,187.5,185.5,185.5,57778769,0.2228,15213,0,,,3.7464858035416637,3.7868791814774228,3.7464858035416637,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.680473372781062,15.849535080304308,15.680473372781062
2016-09-30,2330,twse,d,2016-09-30,185.5,186.5,182.5,182.5,45163412,0.1741,11548,0,,,3.6858957366380247,3.7666824925095432,3.6858957366380247,49.51306630459973,3.73,11.830000000000002,-0.02312138728323676,0.07447774750227065,0.0011086474501107446,15.426880811496194,15.765004226542686,15.426880811496194
2016-10-03,2330,twse,d,2016-10-03,186.0,186.5,184.5,186.0,18987856,0.0732,6733,0,,,3.4696930801953827,3.479020212131392,3.4417116843873554,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.42979053529868,14.468580294802171,14.313421256788207
2016-10-04,2330,twse,d,2016-10-04,185.0,187.0,185.0,187.0,17139682,0.066,6392,0,,,3.488347344067401,3.488347344067401,3.4510388163233645,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.507370054305662,14.507370054305662,14.3522110162917
2016-10-05,2330,twse,d,2016-10-05,186.0,186.0,184.5,186.0,19144379,0.0738,6115,0,,,3.4696930801953827,3.4696930801953827,3.4417116843873554,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.42979053529868,14.42979053529868,14.313421256788207
2016-10-06,2330,twse,d,2016-10-06,185.0,187.5,185.0,187.5,15715729,0.0606,6847,0,,,3.49767447600341,3.49767447600341,3.4510388163233645,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.546159813809155,14.546159813809155,14.3522110162917
2016-10-07,2330,twse,d,2016-10-07,188.0,188.0,186.0,188.0,15870415,0.0612,6887,0,,,3.507001607939419,3.507001607939419,3.4696930801953827,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.584949573312645,14.584949573312645,14.42979053529868
2016-10-11,2330,twse,d,2016-10-11,191.0,191.0,186.0,187.5,31107793,0.1199,10879,0,,,3.49767447600341,3.5629643995554736,3.4696930801953827,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.546159813809155,14.817688130333591,14.42979053529868
2016-10-12,2330,twse,d,2016-10-12,186.5,190.0,186.0,189.5,24592212,0.0948,7805,0,,,3.5349830037474463,3.5443101356834554,3.4696930801953827,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.701318851823117,14.74010861132661,14.42979053529868
2016-10-13,2330,twse,d,2016-10-13,190.5,191.0,187.0,188.5,40728212,0.157,13817,0,,,3.516328739875428,3.5629643995554736,3.488347344067401,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.623739332816136,14.817688130333591,14.507370054305662
2016-10-14,2330,twse,d,2016-10-14,187.0,189.0,186.5,188.0,34340209,0.1324,13583,0,,,3.507001607939419,3.5256558718114372,3.479020212131392,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.584949573312645,14.662529092319627,14.468580294802171
2016-10-17,2330,twse,d,2016-10-17,186.5,187.5,185.0,186.5,37878270,0.146,9908,0,,,3.479020212131392,3.49767447600341,3.4510388163233645,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.468580294802171,14.546159813809155,14.3522110162917
2016-10-18,2330,twse,d,2016-10-18,186.5,187.0,185.5,187.0,40651809,0.1567,8180,0,,,3.488347344067401,3.488347344067401,3.4603659482593736,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.507370054305662,14.507370054305662,14.39100077579519
2016-10-19,2330,twse,d,2016-10-19,187.5,189.5,187.5,189.5,38143867,0.1471,8834,0,,,3.5349830037474463,3.5349830037474463,3.49767447600341,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.701318851823117,14.701318851823117,14.546159813809155
2016-10-20,2330,twse,d,2016-10-20,189.5,190.5,189.0,190.5,15736203,0.0606,4787,0,,,3.5536372676194645,3.5536372676194645,3.5256558718114372,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.7788983708301,14.7788983708301,14.662529092319627
2016-10-21,2330,twse,d,2016-10-21,191.0,192.0,188.5,188.5,22316844,0.086,8198,0,,,3.516328739875428,3.581618663427492,3.516328739875428,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.623739332816136,14.895267649340573,14.623739332816136
2016-10-24,2330,twse,d,2016-10-24,191.0,191.0,189.5,191.0,14381349,0.0554,5860,0,,,3.5629643995554736,3.5629643995554736,3.5349830037474463,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.817688130333591,14.817688130333591,14.701318851823117
2016-10-25,2330,twse,d,2016-10-25,192.0,193.0,191.0,193.0,19145940,0.0738,7455,0,,,3.60027292729951,3.60027292729951,3.5629643995554736,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.972847168347556,14.972847168347556,14.817688130333591
2016-10-26,2330,twse,d,2016-10-26,190.5,192.5,190.5,191.5,24885036,0.0959,7594,0,,,3.5722915314914827,3.590945795363501,3.5536372676194645,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.856477889837082,14.934057408844064,14.7788983708301
2016-10-27,2330,twse,d,2016-10-27,191.5,191.5,188.5,188.5,26883192,0.1036,9385,0,,,3.516328739875428,3.5722915314914827,3.516328739875428,53.60704699261933,3.860000000000001,12.89,0.09052453468697119,0.08960270498732026,0.09052453468697119,14.623739332816136,14.856477889837082,14.623739332816136
